,Season,Difference,away,home,score,week,winner,homeATT,homeMID,homeDEF,homeOVR,awayATT,awayMID,awayDEF,awayOVR,homeworth,homeage,awayworth,awayage,homesupport,awaysupport
359,2015.0,2.0,ESKIŞEHIRSPOR,BURSASPOR,2 - 0,6.0,home,71.0,72.0,72.0,72.0,68.0,68.0,68.0,68.0,89.38,23.9,48.63,23.9,11245.0,6815.0
360,2015.0,0.0,MERSIN IDMANYURDU,MEDICANA SIVASSPOR,2 - 2,7.0,Draw,67.0,67.0,69.0,68.0,72.0,67.0,66.0,67.0,42.05,27.0,22.7,25.0,4881.0,5116.0
361,2015.0,-1.0,TORKU KONYASPOR,TRABZONSPOR A.Ş.,1 - 2,7.0,away,76.0,70.0,72.0,73.0,69.0,72.0,69.0,70.0,128.6,23.5,33.7,25.8,7696.0,15871.0
362,2015.0,-2.0,GALATASARAY A.Ş.,MEDIPOL BAŞAKŞEHIR FK,0 - 2,7.0,away,69.0,72.0,71.0,71.0,70.0,75.0,73.0,75.0,48.0,26.3,136.0,25.6,2716.0,18996.0
363,2015.0,2.0,KAYSERISPOR,GENÇLERBIRLIĞI,2 - 0,7.0,home,74.0,70.0,70.0,70.0,71.0,69.0,68.0,69.0,42.85,25.4,35.55,24.4,2565.0,4251.0
364,2015.0,1.0,OSMANLISPOR FUTBOL KULÜBÜ,GAZIANTEPSPOR,2 - 1,7.0,home,69.0,68.0,69.0,69.0,71.0,72.0,69.0,71.0,36.68,23.5,43.43,26.6,3065.0,4186.0
365,2015.0,0.0,KASIMPAŞA A.Ş.,ANTALYASPOR A.Ş.,0 - 0,7.0,Draw,73.0,69.0,69.0,71.0,72.0,69.0,71.0,70.0,48.95,25.1,48.7,25.1,9362.0,1950.0
366,2015.0,0.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,FENERBAHÇE A.Ş.,2 - 2,7.0,Draw,79.0,76.0,76.0,77.0,71.0,70.0,69.0,70.0,195.38,24.5,35.95,26.9,28589.0,2394.0
367,2015.0,-1.0,BURSASPOR,ÇAYKUR RIZESPOR A.Ş.,2 - 3,7.0,away,71.0,68.0,69.0,69.0,71.0,72.0,72.0,72.0,32.63,24.3,89.38,23.9,3314.0,11245.0
368,2015.0,-1.0,BEŞIKTAŞ A.Ş.,ESKIŞEHIRSPOR,1 - 2,7.0,away,68.0,68.0,68.0,68.0,79.0,77.0,75.0,77.0,48.63,23.9,135.3,24.5,6815.0,18668.0
369,2015.0,3.0,GENÇLERBIRLIĞI,GALATASARAY A.Ş.,4 - 1,8.0,home,70.0,75.0,73.0,75.0,74.0,70.0,70.0,70.0,136.0,25.6,42.85,25.4,18996.0,2565.0
370,2015.0,1.0,GAZIANTEPSPOR,TORKU KONYASPOR,2 - 1,8.0,home,69.0,72.0,69.0,70.0,69.0,68.0,69.0,69.0,33.7,25.8,36.68,23.5,15871.0,3065.0
371,2015.0,-2.0,ANTALYASPOR A.Ş.,BURSASPOR,0 - 2,8.0,away,71.0,72.0,72.0,72.0,73.0,69.0,69.0,71.0,89.38,23.9,48.95,25.1,11245.0,9362.0
372,2015.0,1.0,MEDICANA SIVASSPOR,KASIMPAŞA A.Ş.,2 - 1,8.0,home,72.0,69.0,71.0,70.0,67.0,67.0,69.0,68.0,48.7,25.1,42.05,27.0,1950.0,4881.0
373,2015.0,1.0,ESKIŞEHIRSPOR,AKHISAR BELEDIYE GENÇLIK VE SPOR,1 - 0,8.0,home,71.0,70.0,69.0,70.0,68.0,68.0,68.0,68.0,35.95,26.9,48.63,23.9,2394.0,6815.0
374,2015.0,1.0,ÇAYKUR RIZESPOR A.Ş.,BEŞIKTAŞ A.Ş.,1 - 0,8.0,home,79.0,77.0,75.0,77.0,71.0,68.0,69.0,69.0,135.3,24.5,32.63,24.3,18668.0,3314.0
375,2015.0,-1.0,FENERBAHÇE A.Ş.,KAYSERISPOR,0 - 1,8.0,away,71.0,69.0,68.0,69.0,79.0,76.0,76.0,77.0,35.55,24.4,195.38,24.5,4251.0,28589.0
376,2015.0,1.0,TRABZONSPOR A.Ş.,MERSIN IDMANYURDU,3 - 2,8.0,home,72.0,67.0,66.0,67.0,76.0,70.0,72.0,73.0,22.7,25.0,128.6,23.5,5116.0,7696.0
377,2015.0,-3.0,MEDIPOL BAŞAKŞEHIR FK,OSMANLISPOR FUTBOL KULÜBÜ,0 - 3,8.0,away,71.0,72.0,69.0,71.0,69.0,72.0,71.0,71.0,43.43,26.6,48.0,26.3,4186.0,2716.0
378,2015.0,-2.0,KAYSERISPOR,ESKIŞEHIRSPOR,1 - 3,9.0,away,68.0,68.0,68.0,68.0,71.0,69.0,68.0,69.0,48.63,23.9,35.55,24.4,6815.0,4251.0
379,2015.0,-2.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,ÇAYKUR RIZESPOR A.Ş.,0 - 2,9.0,away,71.0,68.0,69.0,69.0,71.0,70.0,69.0,70.0,32.63,24.3,35.95,26.9,3314.0,2394.0
380,2015.0,1.0,MERSIN IDMANYURDU,GAZIANTEPSPOR,1 - 0,9.0,home,69.0,68.0,69.0,69.0,72.0,67.0,66.0,67.0,36.68,23.5,22.7,25.0,3065.0,5116.0
381,2015.0,-2.0,TRABZONSPOR A.Ş.,MEDICANA SIVASSPOR,0 - 2,9.0,away,67.0,67.0,69.0,68.0,76.0,70.0,72.0,73.0,42.05,27.0,128.6,23.5,4881.0,7696.0
382,2015.0,-1.0,BURSASPOR,KASIMPAŞA A.Ş.,0 - 1,9.0,away,72.0,69.0,71.0,70.0,71.0,72.0,72.0,72.0,48.7,25.1,89.38,23.9,1950.0,11245.0
383,2015.0,1.0,OSMANLISPOR FUTBOL KULÜBÜ,GENÇLERBIRLIĞI,1 - 0,9.0,home,74.0,70.0,70.0,70.0,71.0,72.0,69.0,71.0,42.85,25.4,43.43,26.6,2565.0,4186.0
384,2015.0,4.0,TORKU KONYASPOR,MEDIPOL BAŞAKŞEHIR FK,4 - 0,9.0,home,69.0,72.0,71.0,71.0,69.0,72.0,69.0,70.0,48.0,26.3,33.7,25.8,2716.0,15871.0
385,2015.0,0.0,GALATASARAY A.Ş.,FENERBAHÇE A.Ş.,1 - 1,9.0,Draw,79.0,76.0,76.0,77.0,70.0,75.0,73.0,75.0,195.38,24.5,136.0,25.6,28589.0,18996.0
386,2015.0,-4.0,BEŞIKTAŞ A.Ş.,ANTALYASPOR A.Ş.,1 - 5,9.0,away,73.0,69.0,69.0,71.0,79.0,77.0,75.0,77.0,48.95,25.1,135.3,24.5,9362.0,18668.0
387,2015.0,0.0,GAZIANTEPSPOR,TRABZONSPOR A.Ş.,2 - 2,10.0,Draw,76.0,70.0,72.0,73.0,69.0,68.0,69.0,69.0,128.6,23.5,36.68,23.5,7696.0,3065.0
388,2015.0,1.0,MEDICANA SIVASSPOR,BURSASPOR,1 - 0,10.0,home,71.0,72.0,72.0,72.0,67.0,67.0,69.0,68.0,89.38,23.9,42.05,27.0,11245.0,4881.0
389,2015.0,0.0,ÇAYKUR RIZESPOR A.Ş.,KAYSERISPOR,0 - 0,10.0,Draw,71.0,69.0,68.0,69.0,71.0,68.0,69.0,69.0,35.55,24.4,32.63,24.3,4251.0,3314.0
390,2015.0,-1.0,FENERBAHÇE A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,0 - 1,10.0,away,71.0,72.0,69.0,71.0,79.0,76.0,76.0,77.0,43.43,26.6,195.38,24.5,4186.0,28589.0
391,2015.0,4.0,ESKIŞEHIRSPOR,GALATASARAY A.Ş.,4 - 0,10.0,home,70.0,75.0,73.0,75.0,68.0,68.0,68.0,68.0,136.0,25.6,48.63,23.9,18996.0,6815.0
392,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,MERSIN IDMANYURDU,1 - 1,10.0,Draw,72.0,67.0,66.0,67.0,69.0,72.0,71.0,71.0,22.7,25.0,48.0,26.3,5116.0,2716.0
393,2015.0,0.0,KASIMPAŞA A.Ş.,BEŞIKTAŞ A.Ş.,3 - 3,10.0,Draw,79.0,77.0,75.0,77.0,72.0,69.0,71.0,70.0,135.3,24.5,48.7,25.1,18668.0,1950.0
394,2015.0,1.0,ANTALYASPOR A.Ş.,AKHISAR BELEDIYE GENÇLIK VE SPOR,2 - 1,10.0,home,71.0,70.0,69.0,70.0,73.0,69.0,69.0,71.0,35.95,26.9,48.95,25.1,2394.0,9362.0
395,2015.0,0.0,GENÇLERBIRLIĞI,TORKU KONYASPOR,0 - 0,10.0,Draw,69.0,72.0,69.0,70.0,74.0,70.0,70.0,70.0,33.7,25.8,42.85,25.4,15871.0,2565.0
396,2015.0,0.0,MERSIN IDMANYURDU,GENÇLERBIRLIĞI,1 - 1,11.0,Draw,74.0,70.0,70.0,70.0,72.0,67.0,66.0,67.0,42.85,25.4,22.7,25.0,2565.0,5116.0
397,2015.0,-2.0,OSMANLISPOR FUTBOL KULÜBÜ,ESKIŞEHIRSPOR,0 - 2,11.0,away,68.0,68.0,68.0,68.0,71.0,72.0,69.0,71.0,48.63,23.9,43.43,26.6,6815.0,4186.0
398,2015.0,1.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,KASIMPAŞA A.Ş.,2 - 1,11.0,home,72.0,69.0,71.0,70.0,71.0,70.0,69.0,70.0,48.7,25.1,35.95,26.9,1950.0,2394.0
399,2015.0,0.0,KAYSERISPOR,ANTALYASPOR A.Ş.,1 - 1,11.0,Draw,73.0,69.0,69.0,71.0,71.0,69.0,68.0,69.0,48.95,25.1,35.55,24.4,9362.0,4251.0
400,2015.0,1.0,GALATASARAY A.Ş.,ÇAYKUR RIZESPOR A.Ş.,4 - 3,11.0,home,71.0,68.0,69.0,69.0,70.0,75.0,73.0,75.0,32.63,24.3,136.0,25.6,3314.0,18996.0
401,2015.0,1.0,TRABZONSPOR A.Ş.,MEDIPOL BAŞAKŞEHIR FK,1 - 0,11.0,home,69.0,72.0,71.0,71.0,76.0,70.0,72.0,73.0,48.0,26.3,128.6,23.5,2716.0,7696.0
402,2015.0,1.0,TORKU KONYASPOR,FENERBAHÇE A.Ş.,1 - 0,11.0,home,79.0,76.0,76.0,77.0,69.0,72.0,69.0,70.0,195.38,24.5,33.7,25.8,28589.0,15871.0
403,2015.0,-1.0,BEŞIKTAŞ A.Ş.,BURSASPOR,0 - 1,11.0,away,71.0,72.0,72.0,72.0,79.0,77.0,75.0,77.0,89.38,23.9,135.3,24.5,11245.0,18668.0
404,2015.0,3.0,GAZIANTEPSPOR,MEDICANA SIVASSPOR,3 - 0,11.0,home,67.0,67.0,69.0,68.0,69.0,68.0,69.0,69.0,42.05,27.0,36.68,23.5,4881.0,3065.0
405,2015.0,0.0,ANTALYASPOR A.Ş.,GALATASARAY A.Ş.,3 - 3,12.0,Draw,70.0,75.0,73.0,75.0,73.0,69.0,69.0,71.0,136.0,25.6,48.95,25.1,18996.0,9362.0
406,2015.0,0.0,KASIMPAŞA A.Ş.,KAYSERISPOR,0 - 0,12.0,Draw,71.0,69.0,68.0,69.0,72.0,69.0,71.0,70.0,35.55,24.4,48.7,25.1,4251.0,1950.0
407,2015.0,-2.0,FENERBAHÇE A.Ş.,MERSIN IDMANYURDU,1 - 3,12.0,away,72.0,67.0,66.0,67.0,79.0,76.0,76.0,77.0,22.7,25.0,195.38,24.5,5116.0,28589.0
408,2015.0,2.0,BURSASPOR,AKHISAR BELEDIYE GENÇLIK VE SPOR,3 - 1,12.0,home,71.0,70.0,69.0,70.0,71.0,72.0,72.0,72.0,35.95,26.9,89.38,23.9,2394.0,11245.0
409,2015.0,1.0,GENÇLERBIRLIĞI,TRABZONSPOR A.Ş.,1 - 0,12.0,home,76.0,70.0,72.0,73.0,74.0,70.0,70.0,70.0,128.6,23.5,42.85,25.4,7696.0,2565.0
410,2015.0,-1.0,ÇAYKUR RIZESPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,0 - 1,12.0,away,71.0,72.0,69.0,71.0,71.0,68.0,69.0,69.0,43.43,26.6,32.63,24.3,4186.0,3314.0
411,2015.0,1.0,ESKIŞEHIRSPOR,TORKU KONYASPOR,3 - 2,12.0,home,69.0,72.0,69.0,70.0,68.0,68.0,68.0,68.0,33.7,25.8,48.63,23.9,15871.0,6815.0
412,2015.0,2.0,MEDICANA SIVASSPOR,BEŞIKTAŞ A.Ş.,2 - 0,12.0,home,79.0,77.0,75.0,77.0,67.0,67.0,69.0,68.0,135.3,24.5,42.05,27.0,18668.0,4881.0
413,2015.0,-1.0,MEDIPOL BAŞAKŞEHIR FK,GAZIANTEPSPOR,0 - 1,12.0,away,69.0,68.0,69.0,69.0,69.0,72.0,71.0,71.0,36.68,23.5,48.0,26.3,3065.0,2716.0
414,2015.0,0.0,TORKU KONYASPOR,ÇAYKUR RIZESPOR A.Ş.,0 - 0,13.0,Draw,71.0,68.0,69.0,69.0,69.0,72.0,69.0,70.0,32.63,24.3,33.7,25.8,3314.0,15871.0
415,2015.0,-1.0,KAYSERISPOR,BURSASPOR,1 - 2,13.0,away,71.0,72.0,72.0,72.0,71.0,69.0,68.0,69.0,89.38,23.9,35.55,24.4,11245.0,4251.0
416,2015.0,0.0,OSMANLISPOR FUTBOL KULÜBÜ,ANTALYASPOR A.Ş.,1 - 1,13.0,Draw,73.0,69.0,69.0,71.0,71.0,72.0,69.0,71.0,48.95,25.1,43.43,26.6,9362.0,4186.0
417,2015.0,1.0,MERSIN IDMANYURDU,ESKIŞEHIRSPOR,3 - 2,13.0,home,68.0,68.0,68.0,68.0,72.0,67.0,66.0,67.0,48.63,23.9,22.7,25.0,6815.0,5116.0
418,2015.0,0.0,MEDIPOL BAŞAKŞEHIR FK,MEDICANA SIVASSPOR,2 - 2,13.0,Draw,67.0,67.0,69.0,68.0,69.0,72.0,71.0,71.0,42.05,27.0,48.0,26.3,4881.0,2716.0
419,2015.0,0.0,GALATASARAY A.Ş.,KASIMPAŞA A.Ş.,2 - 2,13.0,Draw,72.0,69.0,71.0,70.0,70.0,75.0,73.0,75.0,48.7,25.1,136.0,25.6,1950.0,18996.0
420,2015.0,0.0,GAZIANTEPSPOR,GENÇLERBIRLIĞI,2 - 2,13.0,Draw,74.0,70.0,70.0,70.0,69.0,68.0,69.0,69.0,42.85,25.4,36.68,23.5,2565.0,3065.0
421,2015.0,-2.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,BEŞIKTAŞ A.Ş.,0 - 2,13.0,away,79.0,77.0,75.0,77.0,71.0,70.0,69.0,70.0,135.3,24.5,35.95,26.9,18668.0,2394.0
422,2015.0,2.0,TRABZONSPOR A.Ş.,FENERBAHÇE A.Ş.,2 - 0,13.0,home,79.0,76.0,76.0,77.0,76.0,70.0,72.0,73.0,195.38,24.5,128.6,23.5,28589.0,7696.0
423,2015.0,3.0,BURSASPOR,GALATASARAY A.Ş.,3 - 0,14.0,home,70.0,75.0,73.0,75.0,71.0,72.0,72.0,72.0,136.0,25.6,89.38,23.9,18996.0,11245.0
424,2015.0,-1.0,BEŞIKTAŞ A.Ş.,KAYSERISPOR,1 - 2,14.0,away,71.0,69.0,68.0,69.0,79.0,77.0,75.0,77.0,35.55,24.4,135.3,24.5,4251.0,18668.0
425,2015.0,1.0,ANTALYASPOR A.Ş.,TORKU KONYASPOR,3 - 2,14.0,home,69.0,72.0,69.0,70.0,73.0,69.0,69.0,71.0,33.7,25.8,48.95,25.1,15871.0,9362.0
426,2015.0,-1.0,KASIMPAŞA A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,0 - 1,14.0,away,71.0,72.0,69.0,71.0,72.0,69.0,71.0,70.0,43.43,26.6,48.7,25.1,4186.0,1950.0
427,2015.0,2.0,GENÇLERBIRLIĞI,MEDIPOL BAŞAKŞEHIR FK,2 - 0,14.0,home,69.0,72.0,71.0,71.0,74.0,70.0,70.0,70.0,48.0,26.3,42.85,25.4,2716.0,2565.0
428,2015.0,3.0,ÇAYKUR RIZESPOR A.Ş.,MERSIN IDMANYURDU,3 - 0,14.0,home,72.0,67.0,66.0,67.0,71.0,68.0,69.0,69.0,22.7,25.0,32.63,24.3,5116.0,3314.0
429,2015.0,0.0,FENERBAHÇE A.Ş.,GAZIANTEPSPOR,2 - 2,14.0,Draw,69.0,68.0,69.0,69.0,79.0,76.0,76.0,77.0,36.68,23.5,195.38,24.5,3065.0,28589.0
430,2015.0,2.0,ESKIŞEHIRSPOR,TRABZONSPOR A.Ş.,3 - 1,14.0,home,76.0,70.0,72.0,73.0,68.0,68.0,68.0,68.0,128.6,23.5,48.63,23.9,7696.0,6815.0
431,2015.0,1.0,MEDICANA SIVASSPOR,AKHISAR BELEDIYE GENÇLIK VE SPOR,1 - 0,14.0,home,71.0,70.0,69.0,70.0,67.0,67.0,69.0,68.0,35.95,26.9,42.05,27.0,2394.0,4881.0
432,2015.0,-4.0,OSMANLISPOR FUTBOL KULÜBÜ,BURSASPOR,0 - 4,15.0,away,71.0,72.0,72.0,72.0,71.0,72.0,69.0,71.0,89.38,23.9,43.43,26.6,11245.0,4186.0
433,2015.0,-1.0,GAZIANTEPSPOR,ESKIŞEHIRSPOR,1 - 2,15.0,away,68.0,68.0,68.0,68.0,69.0,68.0,69.0,69.0,48.63,23.9,36.68,23.5,6815.0,3065.0
434,2015.0,1.0,MERSIN IDMANYURDU,ANTALYASPOR A.Ş.,3 - 2,15.0,home,73.0,69.0,69.0,71.0,72.0,67.0,66.0,67.0,48.95,25.1,22.7,25.0,9362.0,5116.0
435,2015.0,1.0,TORKU KONYASPOR,KASIMPAŞA A.Ş.,2 - 1,15.0,home,72.0,69.0,71.0,70.0,69.0,72.0,69.0,70.0,48.7,25.1,33.7,25.8,1950.0,15871.0
436,2015.0,3.0,TRABZONSPOR A.Ş.,ÇAYKUR RIZESPOR A.Ş.,3 - 0,15.0,home,71.0,68.0,69.0,69.0,76.0,70.0,72.0,73.0,32.63,24.3,128.6,23.5,3314.0,7696.0
437,2015.0,-1.0,MEDICANA SIVASSPOR,GENÇLERBIRLIĞI,0 - 1,15.0,away,74.0,70.0,70.0,70.0,67.0,67.0,69.0,68.0,42.85,25.4,42.05,27.0,2565.0,4881.0
438,2015.0,1.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,KAYSERISPOR,3 - 2,15.0,home,71.0,69.0,68.0,69.0,71.0,70.0,69.0,70.0,35.55,24.4,35.95,26.9,4251.0,2394.0
439,2015.0,1.0,MEDIPOL BAŞAKŞEHIR FK,FENERBAHÇE A.Ş.,1 - 0,15.0,home,79.0,76.0,76.0,77.0,69.0,72.0,71.0,71.0,195.38,24.5,48.0,26.3,28589.0,2716.0
440,2015.0,1.0,GALATASARAY A.Ş.,BEŞIKTAŞ A.Ş.,2 - 1,15.0,home,79.0,77.0,75.0,77.0,70.0,75.0,73.0,75.0,135.3,24.5,136.0,25.6,18668.0,18996.0
441,2015.0,1.0,BURSASPOR,TORKU KONYASPOR,1 - 0,16.0,home,69.0,72.0,69.0,70.0,71.0,72.0,72.0,72.0,33.7,25.8,89.38,23.9,15871.0,11245.0
442,2015.0,2.0,ÇAYKUR RIZESPOR A.Ş.,GAZIANTEPSPOR,2 - 0,16.0,home,69.0,68.0,69.0,69.0,71.0,68.0,69.0,69.0,36.68,23.5,32.63,24.3,3065.0,3314.0
443,2015.0,-1.0,KASIMPAŞA A.Ş.,MERSIN IDMANYURDU,1 - 2,16.0,away,72.0,67.0,66.0,67.0,72.0,69.0,71.0,70.0,22.7,25.0,48.7,25.1,5116.0,1950.0
444,2015.0,3.0,ANTALYASPOR A.Ş.,TRABZONSPOR A.Ş.,3 - 0,16.0,home,76.0,70.0,72.0,73.0,73.0,69.0,69.0,71.0,128.6,23.5,48.95,25.1,7696.0,9362.0
445,2015.0,0.0,KAYSERISPOR,MEDICANA SIVASSPOR,0 - 0,16.0,Draw,67.0,67.0,69.0,68.0,71.0,69.0,68.0,69.0,42.05,27.0,35.55,24.4,4881.0,4251.0
446,2015.0,1.0,ESKIŞEHIRSPOR,MEDIPOL BAŞAKŞEHIR FK,2 - 1,16.0,home,69.0,72.0,71.0,71.0,68.0,68.0,68.0,68.0,48.0,26.3,48.63,23.9,2716.0,6815.0
447,2015.0,1.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,GALATASARAY A.Ş.,3 - 2,16.0,home,70.0,75.0,73.0,75.0,71.0,70.0,69.0,70.0,136.0,25.6,35.95,26.9,18996.0,2394.0
448,2015.0,-1.0,FENERBAHÇE A.Ş.,GENÇLERBIRLIĞI,0 - 1,16.0,away,74.0,70.0,70.0,70.0,79.0,76.0,76.0,77.0,42.85,25.4,195.38,24.5,2565.0,28589.0
449,2015.0,-1.0,BEŞIKTAŞ A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,2 - 3,16.0,away,71.0,72.0,69.0,71.0,79.0,77.0,75.0,77.0,43.43,26.6,135.3,24.5,4186.0,18668.0
450,2015.0,0.0,TRABZONSPOR A.Ş.,KASIMPAŞA A.Ş.,1 - 1,17.0,Draw,72.0,69.0,71.0,70.0,76.0,70.0,72.0,73.0,48.7,25.1,128.6,23.5,1950.0,7696.0
451,2015.0,0.0,GAZIANTEPSPOR,ANTALYASPOR A.Ş.,0 - 0,17.0,Draw,73.0,69.0,69.0,71.0,69.0,68.0,69.0,69.0,48.95,25.1,36.68,23.5,9362.0,3065.0
452,2015.0,1.0,MEDIPOL BAŞAKŞEHIR FK,ÇAYKUR RIZESPOR A.Ş.,2 - 1,17.0,home,71.0,68.0,69.0,69.0,69.0,72.0,71.0,71.0,32.63,24.3,48.0,26.3,3314.0,2716.0
453,2015.0,0.0,OSMANLISPOR FUTBOL KULÜBÜ,AKHISAR BELEDIYE GENÇLIK VE SPOR,0 - 0,17.0,Draw,71.0,70.0,69.0,70.0,71.0,72.0,69.0,71.0,35.95,26.9,43.43,26.6,2394.0,4186.0
454,2015.0,1.0,MERSIN IDMANYURDU,BURSASPOR,2 - 1,17.0,home,71.0,72.0,72.0,72.0,72.0,67.0,66.0,67.0,89.38,23.9,22.7,25.0,11245.0,5116.0
455,2015.0,0.0,GALATASARAY A.Ş.,KAYSERISPOR,1 - 1,17.0,Draw,71.0,69.0,68.0,69.0,70.0,75.0,73.0,75.0,35.55,24.4,136.0,25.6,4251.0,18996.0
456,2015.0,4.0,TORKU KONYASPOR,BEŞIKTAŞ A.Ş.,4 - 0,17.0,home,79.0,77.0,75.0,77.0,69.0,72.0,69.0,70.0,135.3,24.5,33.7,25.8,18668.0,15871.0
457,2015.0,2.0,GENÇLERBIRLIĞI,ESKIŞEHIRSPOR,2 - 0,17.0,home,68.0,68.0,68.0,68.0,74.0,70.0,70.0,70.0,48.63,23.9,42.85,25.4,6815.0,2565.0
458,2015.0,1.0,MEDICANA SIVASSPOR,FENERBAHÇE A.Ş.,2 - 1,17.0,home,79.0,76.0,76.0,77.0,67.0,67.0,69.0,68.0,195.38,24.5,42.05,27.0,28589.0,4881.0
459,2015.0,2.0,MEDICANA SIVASSPOR,GALATASARAY A.Ş.,3 - 1,18.0,home,70.0,75.0,73.0,75.0,67.0,67.0,69.0,68.0,136.0,25.6,42.05,27.0,18996.0,4881.0
460,2015.0,-1.0,GAZIANTEPSPOR,KASIMPAŞA A.Ş.,1 - 2,18.0,away,72.0,69.0,71.0,70.0,69.0,68.0,69.0,69.0,48.7,25.1,36.68,23.5,1950.0,3065.0
461,2015.0,-2.0,TORKU KONYASPOR,AKHISAR BELEDIYE GENÇLIK VE SPOR,0 - 2,18.0,away,71.0,70.0,69.0,70.0,69.0,72.0,69.0,70.0,35.95,26.9,33.7,25.8,2394.0,15871.0
462,2015.0,1.0,OSMANLISPOR FUTBOL KULÜBÜ,KAYSERISPOR,1 - 0,18.0,home,71.0,69.0,68.0,69.0,71.0,72.0,69.0,71.0,35.55,24.4,43.43,26.6,4251.0,4186.0
463,2015.0,2.0,TRABZONSPOR A.Ş.,BURSASPOR,4 - 2,18.0,home,71.0,72.0,72.0,72.0,76.0,70.0,72.0,73.0,89.38,23.9,128.6,23.5,11245.0,7696.0
464,2015.0,-1.0,GENÇLERBIRLIĞI,ÇAYKUR RIZESPOR A.Ş.,2 - 3,18.0,away,71.0,68.0,69.0,69.0,74.0,70.0,70.0,70.0,32.63,24.3,42.85,25.4,3314.0,2565.0
465,2015.0,-1.0,MEDIPOL BAŞAKŞEHIR FK,ANTALYASPOR A.Ş.,1 - 2,18.0,away,73.0,69.0,69.0,71.0,69.0,72.0,71.0,71.0,48.95,25.1,48.0,26.3,9362.0,2716.0
466,2015.0,-3.0,FENERBAHÇE A.Ş.,ESKIŞEHIRSPOR,0 - 3,18.0,away,68.0,68.0,68.0,68.0,79.0,76.0,76.0,77.0,48.63,23.9,195.38,24.5,6815.0,28589.0
467,2015.0,1.0,MERSIN IDMANYURDU,BEŞIKTAŞ A.Ş.,1 - 0,18.0,home,79.0,77.0,75.0,77.0,72.0,67.0,66.0,67.0,135.3,24.5,22.7,25.0,18668.0,5116.0
468,2015.0,1.0,GALATASARAY A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,3 - 2,19.0,home,71.0,72.0,69.0,71.0,70.0,75.0,73.0,75.0,43.43,26.6,136.0,25.6,4186.0,18996.0
469,2015.0,0.0,AKHISAR BELEDIYE GENÇLIK VE SPOR,MERSIN IDMANYURDU,0 - 0,19.0,Draw,72.0,67.0,66.0,67.0,71.0,70.0,69.0,70.0,22.7,25.0,35.95,26.9,5116.0,2394.0
470,2015.0,1.0,KAYSERISPOR,TORKU KONYASPOR,1 - 0,19.0,home,69.0,72.0,69.0,70.0,71.0,69.0,68.0,69.0,33.7,25.8,35.55,24.4,15871.0,4251.0
471,2015.0,1.0,ANTALYASPOR A.Ş.,GENÇLERBIRLIĞI,1 - 0,19.0,home,74.0,70.0,70.0,70.0,73.0,69.0,69.0,71.0,42.85,25.4,48.95,25.1,2565.0,9362.0
472,2015.0,-1.0,ESKIŞEHIRSPOR,MEDICANA SIVASSPOR,1 - 2,19.0,away,67.0,67.0,69.0,68.0,68.0,68.0,68.0,68.0,42.05,27.0,48.63,23.9,4881.0,6815.0
473,2015.0,-1.0,BURSASPOR,GAZIANTEPSPOR,2 - 3,19.0,away,69.0,68.0,69.0,69.0,71.0,72.0,72.0,72.0,36.68,23.5,89.38,23.9,3065.0,11245.0
474,2015.0,1.0,ÇAYKUR RIZESPOR A.Ş.,FENERBAHÇE A.Ş.,2 - 1,19.0,home,79.0,76.0,76.0,77.0,71.0,68.0,69.0,69.0,195.38,24.5,32.63,24.3,28589.0,3314.0
475,2015.0,0.0,KASIMPAŞA A.Ş.,MEDIPOL BAŞAKŞEHIR FK,1 - 1,19.0,Draw,69.0,72.0,71.0,71.0,72.0,69.0,71.0,70.0,48.0,26.3,48.7,25.1,2716.0,1950.0
476,2015.0,-2.0,BEŞIKTAŞ A.Ş.,TRABZONSPOR A.Ş.,0 - 2,19.0,away,76.0,70.0,72.0,73.0,79.0,77.0,75.0,77.0,128.6,23.5,135.3,24.5,7696.0,18668.0
477,2015.0,4.0,MEDICANA SIVASSPOR,OSMANLISPOR FUTBOL KULÜBÜ,4 - 0,20.0,home,71.0,72.0,69.0,71.0,67.0,67.0,69.0,68.0,43.43,26.6,42.05,27.0,4186.0,4881.0
478,2015.0,2.0,FENERBAHÇE A.Ş.,ANTALYASPOR A.Ş.,4 - 2,20.0,home,73.0,69.0,69.0,71.0,79.0,76.0,76.0,77.0,48.95,25.1,195.38,24.5,9362.0,28589.0
479,2015.0,0.0,TORKU KONYASPOR,GALATASARAY A.Ş.,0 - 0,20.0,Draw,70.0,75.0,73.0,75.0,69.0,72.0,69.0,70.0,136.0,25.6,33.7,25.8,18996.0,15871.0
